Date,Open,High,Low,Close,Adj Close,Volume
2016-05-04,8.112250,8.112250,8.112250,8.160600,8.160600,13
2016-05-05,8.120950,8.174400,8.120950,8.186000,8.186000,13
2016-05-06,8.186350,8.205300,8.186350,8.199400,8.199400,3
2016-05-09,8.199400,8.227100,8.199400,8.227050,8.227050,229
2016-05-10,8.211300,8.211300,8.211300,8.208850,8.208850,99
2016-05-11,8.200000,8.208850,8.149150,8.157950,8.157950,13
2016-05-12,8.127500,8.138250,8.127500,8.129400,8.129400,13
2016-05-13,8.132100,8.216850,8.132100,8.197400,8.197400,24
2016-05-16,8.200000,8.200000,8.158700,8.166600,8.166600,14
2016-05-17,8.161400,8.161400,8.161400,8.184000,8.184000,33
2016-05-18,8.233800,8.233800,8.233800,8.301500,8.301500,46
2016-05-19,8.380000,8.380000,8.380000,8.359100,8.359100,46
2016-05-20,8.350000,8.350000,8.340000,8.320850,8.320850,98
2016-05-23,8.320850,8.360950,8.320850,8.345150,8.345150,98
2016-05-24,8.353500,8.353500,8.353500,8.353500,8.353500,3
2016-05-25,8.345500,8.345500,8.329050,8.319450,8.319450,16
2016-05-26,8.283500,8.283500,8.283500,8.277450,8.277450,16
2016-05-27,8.280300,8.280300,8.280300,8.316000,8.316000,11
2016-05-31,8.364800,8.364800,8.350450,8.387150,8.387150,62
2016-06-01,8.370000,8.370000,8.298350,8.299450,8.299450,31
2016-06-02,8.299450,8.349350,8.299450,8.343050,8.343050,31
2016-06-03,8.213600,8.213600,8.213600,8.195400,8.195400,26
2016-06-06,8.203500,8.203500,8.179100,8.158600,8.158600,321
2016-06-07,8.158600,8.158600,8.128250,8.114900,8.114900,66
2016-06-08,8.092550,8.110000,8.078900,8.110300,8.110300,95
2016-06-09,8.155500,8.155500,8.155500,8.140650,8.140650,95
2016-06-10,8.252850,8.252850,8.252850,8.252850,8.252850,95
2016-06-13,8.291900,8.291900,8.291900,8.291900,8.291900,22
2016-06-14,8.352500,8.356800,8.344650,8.359800,8.359800,17
2016-06-15,8.345100,8.345100,8.309850,8.302200,8.302200,646
2016-06-16,8.400600,8.461400,8.385750,8.397700,8.397700,646
2016-06-17,8.385200,8.385200,8.380650,8.365400,8.365400,5
2016-06-20,8.258500,8.259200,8.257250,8.279500,8.279500,67
2016-06-21,8.312300,8.315000,8.295950,8.300800,8.300800,6
2016-06-22,8.298000,8.304450,8.298000,8.291850,8.291850,179
2016-06-23,8.184150,8.186550,8.177600,8.173950,8.173950,179
2016-06-24,8.534400,8.534400,8.521000,8.481750,8.481750,279
2016-06-27,8.590000,8.590000,8.481750,8.590350,8.590350,21
2016-06-28,8.504700,8.513800,8.504700,8.501950,8.501950,40
2016-06-29,8.385300,8.385300,8.380700,8.401250,8.401250,29
2016-06-30,8.415000,8.415000,8.357950,8.399850,8.399850,29
2016-07-01,8.368150,8.368150,8.336000,8.331950,8.331950,13
2016-07-05,8.389650,8.394500,8.389300,8.411850,8.411850,13
2016-07-06,8.496450,8.497050,8.494000,8.436700,8.436700,25
2016-07-07,8.461800,8.467300,8.461800,8.509200,8.509200,25
2016-07-08,8.487700,8.546400,8.487700,8.522950,8.522950,17
2016-07-11,8.522950,8.522950,8.489450,8.489700,8.489700,31
2016-07-12,8.481200,8.481200,8.433000,8.428150,8.428150,70
2016-07-13,8.416150,8.420150,8.415550,8.410450,8.410450,4
2016-07-14,8.366250,8.366250,8.366250,8.357700,8.357700,4
2016-07-15,8.378450,8.461750,8.378450,8.453800,8.453800,9
2016-07-18,8.446500,8.465950,8.446500,8.444500,8.444500,114
2016-07-19,8.500650,8.513800,8.500650,8.512800,8.512800,97
2016-07-20,8.488150,8.498650,8.488150,8.511350,8.511350,97
2016-07-21,8.496200,8.496200,8.496200,8.496200,8.496200,97
2016-07-22,8.496200,8.546700,8.496200,8.557250,8.557250,9
2016-07-25,8.578550,8.578550,8.578550,8.578550,8.578550,58
2016-07-26,8.586800,8.586800,8.567500,8.568250,8.568250,145
2016-07-27,8.576500,8.596600,8.576500,8.557250,8.557250,1
2016-07-28,8.500850,8.500850,8.500850,8.561650,8.561650,1
2016-07-29,8.552550,8.556500,8.425800,8.431700,8.431700,27
2016-08-01,8.420000,8.481900,8.420000,8.490400,8.490400,27
2016-08-02,8.432400,8.432400,8.432400,8.432400,8.432400,3
2016-08-03,8.440000,8.440400,8.427050,8.455250,8.455250,3
2016-08-04,8.480400,8.480800,8.480400,8.433850,8.433850,3
2016-08-05,8.433800,8.505950,8.433800,8.503400,8.503400,6
2016-08-08,8.503400,8.503400,8.481600,8.480350,8.480350,6
2016-08-09,8.494500,8.494500,8.416100,8.412550,8.412550,327
2016-08-10,8.256650,8.263100,8.254500,8.277450,8.277450,272
2016-08-11,8.277400,8.292450,8.216350,8.238600,8.238600,272
2016-08-12,8.241750,8.241750,8.193100,8.220300,8.220300,95
2016-08-15,8.228550,8.228550,8.200800,8.218950,8.218950,30
2016-08-16,8.165500,8.214500,8.154150,8.195400,8.195400,38
2016-08-17,8.198050,8.228000,8.180000,8.198750,8.198750,31
2016-08-18,8.173000,8.175500,8.157150,8.149950,8.149950,31
2016-08-19,8.160750,8.205300,8.153500,8.214250,8.214250,18
2016-08-22,8.214250,8.214250,8.214250,8.214900,8.214900,8
2016-08-23,8.214900,8.214900,8.182800,8.210200,8.210200,25
2016-08-24,8.187500,8.233900,8.187500,8.214250,8.214250,1
2016-08-25,8.211150,8.211150,8.211150,8.218300,8.218300,1
2016-08-26,8.190500,8.227700,8.146550,8.293250,8.293250,12
2016-08-29,8.285000,8.311800,8.285000,8.273350,8.273350,29
2016-08-30,8.307850,8.345000,8.307850,8.339600,8.339600,37
2016-08-31,8.337400,8.346000,8.337400,8.338200,8.338200,16
2016-09-01,8.338200,8.338200,8.338200,8.320150,8.320150,16
2016-09-02,8.331750,8.332350,8.331750,8.320150,8.320150,10
2016-09-06,8.253150,8.253150,8.182000,8.175300,8.175300,41
2016-09-07,8.175300,8.191050,8.175300,8.183300,8.183300,16
2016-09-08,8.142000,8.196900,8.142000,8.206800,8.206800,16
2016-09-09,8.199000,8.269500,8.199000,8.252850,8.252850,60
2016-09-12,8.259500,8.259500,8.231250,8.226400,8.226400,965
2016-09-13,8.226400,8.274500,8.226400,8.284300,8.284300,155
2016-09-14,8.252100,8.260050,8.252100,8.238600,8.238600,62
2016-09-15,8.272200,8.272200,8.271600,8.232500,8.232500,62
2016-09-16,8.286100,8.286100,8.286100,8.322250,8.322250,10
2016-09-19,8.272000,8.272000,8.272000,8.272000,8.272000,23
2016-09-20,8.273350,8.298900,8.273350,8.295300,8.295300,17
2016-09-21,8.311600,8.311950,8.283100,8.274700,8.274700,89
2016-09-22,8.238800,8.238800,8.084950,8.133400,8.133400,89
2016-09-23,8.139000,8.139000,8.116350,8.114250,8.114250,41
2016-09-26,8.114200,8.134500,8.101900,8.106350,8.106350,41
2016-09-27,8.106350,8.154650,8.106350,8.116200,8.116200,70
2016-09-28,8.102200,8.103850,8.042550,8.046350,8.046350,125
2016-09-29,8.023100,8.052300,8.002650,8.049600,8.049600,125
2016-09-30,8.003000,8.003000,7.983850,7.997450,7.997450,27
2016-10-03,7.997450,7.997450,7.968800,7.980200,7.980200,16
2016-10-04,7.989000,8.015800,7.989000,8.022450,8.022450,67
2016-10-05,7.978500,8.034250,7.978500,8.022450,8.022450,13
2016-10-06,8.032600,8.060350,8.032600,8.049600,8.049600,13
2016-10-07,8.080050,8.090700,8.051400,8.103750,8.103750,10
2016-10-11,8.083750,8.192700,8.083750,8.184000,8.184000,98
2016-10-12,8.177250,8.233600,8.177250,8.221000,8.221000,28
2016-10-13,8.247600,8.247600,8.219650,8.156600,8.156600,28
2016-10-14,8.182750,8.198900,8.182750,8.218300,8.218300,33
2016-10-17,8.236500,8.236500,8.171650,8.176600,8.176600,66
2016-10-18,8.148600,8.169600,8.148600,8.163950,8.163950,25
2016-10-19,8.144950,8.144950,8.139300,8.144000,8.144000,104
2016-10-20,8.148200,8.202050,8.148200,8.192000,8.192000,104
2016-10-21,8.264850,8.274300,8.262600,8.263100,8.263100,44
2016-10-24,8.249650,8.263100,8.242350,8.253550,8.253550,407
2016-10-25,8.253550,8.281000,8.253550,8.272650,8.272650,199
2016-10-26,8.254350,8.279850,8.254200,8.276100,8.276100,122
2016-10-27,8.269850,8.279750,8.232050,8.261750,8.261750,122
2016-10-28,8.261750,8.273250,8.239800,8.266500,8.266500,34
2016-10-31,8.260950,8.269800,8.260950,8.269950,8.269950,60
2016-11-01,8.239950,8.239950,8.160500,8.211550,8.211550,138
2016-11-02,8.220900,8.220900,8.175000,8.191350,8.191350,45
2016-11-03,8.178750,8.182200,8.176700,8.179300,8.179300,45
2016-11-04,8.176900,8.206650,8.157050,8.168600,8.168600,48
2016-11-07,8.177950,8.250750,8.175600,8.233850,8.233850,10
2016-11-08,8.223500,8.243000,8.220000,8.237250,8.237250,20
2016-11-09,8.160000,8.324150,8.160000,8.313950,8.313950,502
2016-11-10,8.325000,8.387200,8.293950,8.361200,8.361200,502
2016-11-14,8.522300,8.522300,8.496600,8.480350,8.480350,69
2016-11-15,8.431500,8.434200,8.429000,8.433850,8.433850,10
2016-11-16,8.480000,8.505300,8.480000,8.488950,8.488950,27
2016-11-17,8.486000,8.497250,8.464200,8.542650,8.542650,27
2016-11-18,8.570000,8.603350,8.542650,8.590350,8.590350,15
2016-11-21,8.547500,8.547500,8.544400,8.558700,8.558700,12
2016-11-22,8.535550,8.535550,8.523750,8.521500,8.521500,11
2016-11-23,8.516000,8.619700,8.516000,8.614750,8.614750,18
2016-11-25,8.564100,8.572000,8.564100,8.571900,8.571900,23
2016-11-28,8.536800,8.576900,8.529500,8.558000,8.558000,428
2016-11-29,8.566500,8.574500,8.536700,8.527350,8.527350,839
2016-11-30,8.540000,8.540000,8.463450,8.508450,8.508450,25
2016-12-01,8.519100,8.519100,8.449650,8.426000,8.426000,25
2016-12-02,8.426400,8.426400,8.426400,8.418950,8.418950,23
2016-12-05,8.456400,8.456400,8.384150,8.366800,8.366800,26
2016-12-06,8.366800,8.399100,8.366800,8.394900,8.394900,205
2016-12-07,8.392950,8.392950,8.362500,8.359100,8.359100,251
2016-12-08,8.365500,8.451050,8.365500,8.433850,8.433850,251
2016-12-09,8.455050,8.526850,8.455050,8.507750,8.507750,41
2016-12-12,8.463450,8.463500,8.428350,8.438800,8.438800,13
2016-12-13,8.443700,8.443700,8.412550,8.425300,8.425300,1065
2016-12-14,8.548450,8.548450,8.548450,8.548450,8.548450,1065
2016-12-15,8.661000,8.661000,8.661000,8.661000,8.661000,1065
2016-12-16,8.690350,8.690350,8.690350,8.690350,8.690350,1065
2016-12-19,8.665500,8.665500,8.665500,8.665500,8.665500,9
2016-12-20,8.670000,8.692150,8.670000,8.706250,8.706250,3
2016-12-21,8.690000,8.690000,8.661550,8.670000,8.670000,2
2016-12-22,8.674950,8.691600,8.674950,8.713100,8.713100,2
2016-12-23,8.703600,8.703600,8.699850,8.703200,8.703200,6
2016-12-27,8.699400,8.699400,8.699400,8.703200,8.703200,31
2016-12-28,8.690000,8.736600,8.690000,8.703200,8.703200,7
2016-12-29,8.690750,8.690750,8.653750,8.656500,8.656500,7
2016-12-30,8.606550,8.606550,8.606550,8.622900,8.622900,43
2017-01-03,8.637150,8.658150,8.545050,8.655000,8.655000,22
2017-01-04,8.639700,8.639700,8.599800,8.612500,8.612500,19
2017-01-05,8.495600,8.503200,8.487750,8.493300,8.493300,19
2017-01-06,8.505100,8.536900,8.505100,8.536800,8.536800,14
2017-01-09,8.544350,8.568200,8.544350,8.544100,8.544100,15
2017-01-10,8.533900,8.598950,8.533900,8.597700,8.597700,16
2017-01-11,8.636400,8.636400,8.560100,8.560200,8.560200,8
2017-01-12,8.480800,8.522000,8.480800,8.520050,8.520050,8
2017-01-13,8.535750,8.535750,8.491600,8.490400,8.490400,9
2017-01-17,8.455950,8.457100,8.455500,8.453100,8.453100,9
2017-01-18,8.471500,8.471500,8.455000,8.471700,8.471700,255
2017-01-19,8.481500,8.492450,8.442600,8.449500,8.449500,255
2017-01-20,8.449500,8.455000,8.387150,8.392800,8.392800,208
2017-01-23,8.385000,8.392800,8.367850,8.359100,8.359100,23
2017-01-24,8.359100,8.359100,8.317050,8.353500,8.353500,13
2017-01-25,8.353500,8.353500,8.321100,8.322250,8.322250,32
2017-01-26,8.324400,8.357550,8.324400,8.336100,8.336100,32
2017-01-27,8.336100,8.348500,8.333650,8.337500,8.337500,26
2017-01-30,8.313200,8.313200,8.313200,8.316000,8.316000,56
2017-01-31,8.297000,8.297000,8.236250,8.237900,8.237900,65
2017-02-01,8.229900,8.256650,8.222400,8.226400,8.226400,56
2017-02-02,8.246050,8.246050,8.246050,8.246050,8.246050,56
2017-02-03,8.251600,8.251600,8.216000,8.218950,8.218950,102
2017-02-06,8.202250,8.251000,8.202250,8.251500,8.251500,24
2017-02-07,8.272500,8.306900,8.272500,8.304250,8.304250,22
2017-02-08,8.318750,8.318750,8.304250,8.318800,8.318800,18
2017-02-09,8.299000,8.333250,8.299000,8.336800,8.336800,18
2017-02-10,8.336800,8.384750,8.336800,8.387850,8.387850,6
2017-02-13,8.375500,8.383800,8.358050,8.387150,8.387150,5
2017-02-14,8.391150,8.402250,8.359250,8.405500,8.405500,3
2017-02-15,8.400450,8.405500,8.340300,8.342350,8.342350,41
2017-02-16,8.335650,8.335650,8.277000,8.279500,8.279500,41
2017-02-17,8.287800,8.352300,8.287800,8.350750,8.350750,4
2017-02-21,8.344150,8.344750,8.344150,8.346550,8.346550,8
2017-02-22,8.343600,8.383500,8.343600,8.354900,8.354900,5
2017-02-23,8.329000,8.329050,8.329000,8.342350,8.342350,5
2017-02-24,8.342350,8.368050,8.342350,8.364700,8.364700,29
2017-02-27,8.358500,8.358500,8.339800,8.373100,8.373100,43
2017-02-28,8.368500,8.384250,8.366000,8.384350,8.384350,42
2017-03-01,8.399000,8.418000,8.399000,8.416100,8.416100,12
2017-03-02,8.421000,8.492000,8.421000,8.488250,8.488250,12
2017-03-03,8.469450,8.469450,8.442900,8.442400,8.442400,36
2017-03-06,8.442400,8.490600,8.442400,8.486100,8.486100,38
2017-03-07,8.448500,8.459500,8.448500,8.452350,8.452350,213
2017-03-08,8.486000,8.547500,8.486000,8.544800,8.544800,17
2017-03-09,8.587400,8.587400,8.587400,8.587400,8.587400,17
2017-03-10,8.586900,8.597750,8.586900,8.585900,8.585900,24
2017-03-13,8.561640,8.561640,8.561640,8.561640,8.561640,16
2017-03-14,8.612150,8.612300,8.612150,8.611050,8.611050,75
2017-03-15,8.601100,8.601100,8.565500,8.501250,8.501250,408
2017-03-16,8.492350,8.522000,8.492350,8.500500,8.500500,408
2017-03-17,8.487900,8.487900,8.448950,8.450950,8.450950,7
2017-03-20,8.473500,8.473500,8.473250,8.471700,8.471700,3
2017-03-21,8.454500,8.454500,8.454400,8.463800,8.463800,8
2017-03-22,8.474500,8.493000,8.461950,8.464550,8.464550,60
2017-03-23,8.484550,8.484550,8.481550,8.484650,8.484650,60
2017-03-24,8.484650,8.488800,8.484650,8.468850,8.468850,11
2017-03-27,8.450000,8.451300,8.450000,8.472400,8.472400,40
2017-03-28,8.481000,8.530700,8.481000,8.524400,8.524400,41
2017-03-29,8.512100,8.524550,8.504650,8.501250,8.501250,21
2017-03-30,8.512400,8.512400,8.506300,8.556500,8.556500,21
2017-03-31,8.577400,8.595800,8.572250,8.569000,8.569000,44
2017-04-03,8.575050,8.586400,8.564750,8.588100,8.588100,151
2017-04-04,8.585750,8.625350,8.585750,8.588100,8.588100,8
2017-04-05,8.587500,8.587500,8.577000,8.590350,8.590350,21
2017-04-06,8.603300,8.610250,8.590350,8.613250,8.613250,21
2017-04-07,8.614350,8.621500,8.603400,8.661000,8.661000,393
2017-04-10,8.664100,8.668350,8.612700,8.614000,8.614000,1
2017-04-11,8.627500,8.627500,8.627500,8.592550,8.592550,15
2017-04-12,8.592500,8.600850,8.555000,8.597700,8.597700,15
2017-04-13,8.534500,8.534500,8.534500,8.574100,8.574100,34
2017-04-17,8.576100,8.576100,8.533000,8.555050,8.555050,88
2017-04-18,8.555000,8.555000,8.501900,8.502700,8.502700,78
2017-04-19,8.513500,8.517200,8.513500,8.571900,8.571900,32
2017-04-20,8.576500,8.614850,8.564850,8.613250,8.613250,32
2017-04-21,8.612700,8.685550,8.611450,8.684300,8.684300,43
2017-04-24,8.582500,8.582500,8.507000,8.547750,8.547750,45
2017-04-25,8.552500,8.557850,8.545450,8.551400,8.551400,80
2017-04-26,8.551150,8.599100,8.547500,8.582200,8.582200,65
2017-04-27,8.572500,8.595850,8.552600,8.569700,8.569700,65
2017-04-28,8.562500,8.583650,8.525300,8.568250,8.568250,9
2017-05-01,8.577600,8.587400,8.577050,8.576350,8.576350,12
2017-05-02,8.594800,8.607000,8.586700,8.586650,8.586650,45
2017-05-03,8.586550,8.645650,8.586550,8.633350,8.633350,23
2017-05-04,8.650000,8.685400,8.633350,8.676800,8.676800,23
2017-05-05,8.710000,8.710000,8.587600,8.600650,8.600650,90
2017-05-08,8.604500,8.636000,8.600650,8.636300,8.636300,184
2017-05-09,8.636150,8.689750,8.635650,8.688850,8.688850,92
2017-05-10,8.692800,8.694850,8.598500,8.625150,8.625150,50
2017-05-11,8.625100,8.625100,8.585750,8.596950,8.596950,50
2017-05-12,8.596950,8.606250,8.557000,8.558000,8.558000,44
2017-05-15,8.550500,8.550500,8.513450,8.538250,8.538250,21
2017-05-16,8.494250,8.495950,8.460150,8.458100,8.458100,282
2017-05-17,8.455800,8.458100,8.395250,8.409700,8.409700,52
2017-05-18,8.425400,8.478550,8.420000,8.475300,8.475300,52
2017-05-19,8.448000,8.448000,8.359900,8.368900,8.368900,166
2017-05-22,8.368900,8.384500,8.333900,8.345150,8.345150,157
2017-05-23,8.341350,8.377050,8.341350,8.371000,8.371000,28
2017-05-24,8.394000,8.394000,8.332300,8.349350,8.349350,44
2017-05-25,8.336550,8.396050,8.326050,8.393500,8.393500,44
2017-05-26,8.386700,8.388500,8.383050,8.392100,8.392100,2
2017-05-30,8.426250,8.452200,8.426250,8.427450,8.427450,40
2017-05-31,8.441750,8.441750,8.415300,8.435250,8.435250,45
2017-06-01,8.430500,8.471450,8.430500,8.453100,8.453100,45
2017-06-02,8.458900,8.468450,8.421500,8.418950,8.418950,9
2017-06-05,8.419600,8.441950,8.418950,8.442400,8.442400,46
2017-06-06,8.440100,8.461150,8.432800,8.458800,8.458800,66
2017-06-07,8.456100,8.493350,8.448200,8.493300,8.493300,52
2017-06-08,8.477150,8.491350,8.471500,8.489700,8.489700,52
2017-06-09,8.535350,8.535350,8.497400,8.501250,8.501250,292
2017-06-12,8.466600,8.466600,8.465650,8.463800,8.463800,49
2017-06-13,8.430650,8.439000,8.430000,8.426750,8.426750,214
2017-06-14,8.406050,8.427500,8.365000,8.429550,8.429550,38
2017-06-15,8.424000,8.501650,8.424000,8.503400,8.503400,38
2017-06-16,8.446650,8.446650,8.446650,8.446650,8.446650,38
2017-06-19,8.454510,8.454510,8.454510,8.454510,8.454510,39
2017-06-20,8.457500,8.552950,8.457500,8.532400,8.532400,11
2017-06-21,8.519350,8.519350,8.519350,8.519350,8.519350,17
2017-06-22,8.514500,8.514500,8.479900,8.484650,8.484650,17
2017-06-23,8.431700,8.431700,8.431700,8.431700,8.431700,67
2017-06-26,8.431700,8.468500,8.431700,8.466700,8.466700,34
2017-06-27,8.407650,8.407650,8.407650,8.386450,8.386450,69
2017-06-28,8.407100,8.444450,8.407100,8.424600,8.424600,18
2017-06-29,8.379800,8.380900,8.379800,8.381550,8.381550,18
2017-06-30,8.365000,8.381550,8.342000,8.341700,8.341700,43
2017-07-03,8.338000,8.359500,8.335000,8.361200,8.361200,12
2017-07-05,8.334750,8.402100,8.334750,8.400550,8.400550,106
2017-07-06,8.383250,8.383250,8.346050,8.348650,8.348650,106
2017-07-07,8.351450,8.351450,8.351450,8.351450,8.351450,68
2017-07-10,8.319350,8.344500,8.319350,8.316000,8.316000,48
2017-07-11,8.325500,8.325500,8.273750,8.270600,8.270600,54
2017-07-12,8.270600,8.270600,8.250650,8.263100,8.263100,19
2017-07-13,8.255450,8.255450,8.243500,8.244700,8.244700,19
2017-07-14,8.219650,8.221000,8.188400,8.183300,8.183300,110
2017-07-17,8.192250,8.192250,8.122400,8.139350,8.139350,37
2017-07-18,8.118450,8.118450,8.048800,8.069050,8.069050,62
2017-07-19,8.084600,8.084600,8.050000,8.050250,8.050250,56
2017-07-20,8.059000,8.094950,8.023000,8.034050,8.034050,56
2017-07-21,8.038700,8.038700,8.015250,8.023100,8.023100,24
2017-07-24,8.023100,8.024000,8.023100,8.001900,8.001900,48
2017-07-25,7.988950,7.989000,7.964750,7.966850,7.966850,24
2017-07-26,7.982750,7.982750,7.982750,7.895800,7.895800,24
2017-07-27,7.941850,7.952200,7.918550,7.940900,7.940900,24
2017-07-28,7.922850,7.922850,7.898400,7.899500,7.899500,132
2017-07-31,7.899500,7.899500,7.853300,7.863500,7.863500,219
2017-08-01,7.865700,7.915200,7.860150,7.917050,7.917050,287
2017-08-02,7.907100,7.912150,7.878500,7.879000,7.879000,40
2017-08-03,7.901550,7.901550,7.892450,7.899500,7.899500,40
2017-08-04,7.916000,7.955400,7.916000,7.941550,7.941550,33
2017-08-07,7.945000,7.945000,7.917850,7.919550,7.919550,0
2017-08-08,7.947850,7.947850,7.947850,7.947850,7.947850,36
2017-08-09,7.958500,7.958500,7.946200,7.950400,7.950400,31
2017-08-10,7.949000,7.949000,7.937950,7.940300,7.940300,31
2017-08-11,7.940300,7.940300,7.923850,7.926450,7.926450,23
2017-08-14,7.921300,7.937350,7.911000,7.939650,7.939650,8
2017-08-15,7.956950,7.957150,7.956850,7.959250,7.959250,79
2017-08-16,7.930300,7.946250,7.915650,7.917650,7.917650,10
2017-08-17,7.949750,7.949750,7.949750,7.949750,7.949750,10
2017-08-18,7.904000,7.904900,7.904000,7.903900,7.903900,19
2017-08-21,7.894400,7.894400,7.894400,7.896400,7.896400,41
2017-08-22,7.904000,7.909250,7.901150,7.910750,7.910750,60
2017-08-23,7.903250,7.906500,7.859200,7.861650,7.861650,22
2017-08-24,7.845000,7.845000,7.836150,7.833900,7.833900,22
2017-08-25,7.762750,7.762750,7.762750,7.762750,7.762750,74
2017-08-28,7.757600,7.770000,7.752250,7.750150,7.750150,10
2017-08-29,7.767900,7.767900,7.735500,7.738150,7.738150,1
2017-08-30,7.753150,7.753150,7.753150,7.802150,7.802150,137
2017-08-31,7.793200,7.796000,7.771800,7.757950,7.757950,137
2017-09-01,7.767850,7.794400,7.733050,7.793000,7.793000,19
2017-09-05,7.802500,7.802500,7.770750,7.775450,7.775450,26
2017-09-06,7.768100,7.801950,7.768100,7.800300,7.800300,80
2017-09-07,7.762900,7.762900,7.737100,7.747750,7.747750,80
2017-09-08,7.746550,7.746550,7.746550,7.746550,7.746550,678
2017-09-11,7.771300,7.848300,7.771300,7.846200,7.846200,36
2017-09-12,7.837000,7.852000,7.828600,7.840700,7.840700,282
2017-09-13,7.857050,7.857050,7.857050,7.906400,7.906400,288
2017-09-14,7.889800,7.914700,7.889800,7.883950,7.883950,288
2017-09-15,7.851150,7.851150,7.851150,7.851150,7.851150,0
2017-09-18,7.808230,7.808230,7.808230,7.808230,7.808230,19
2017-09-19,7.799000,7.799000,7.786050,7.788750,7.788750,28
2017-09-20,7.765150,7.858850,7.765150,7.862850,7.862850,38
2017-09-21,7.860300,7.860300,7.797150,7.802750,7.802750,38
2017-09-22,7.786750,7.788300,7.782300,7.786350,7.786350,173
2017-09-25,7.793400,7.806200,7.791150,7.807600,7.807600,66
2017-09-26,7.813500,7.882800,7.813500,7.870900,7.870900,34
2017-09-27,7.888300,7.955500,7.888300,7.929600,7.929600,12
2017-09-28,7.960300,7.960300,7.929000,7.923300,7.923300,12
2017-09-29,7.939800,7.958600,7.937000,7.954800,7.954800,54
2017-10-02,7.996450,7.996450,7.976000,7.973200,7.973200,69
2017-10-03,7.973200,7.973200,7.958000,7.963700,7.963700,46
2017-10-04,7.937400,7.939400,7.931100,7.944050,7.944050,3
2017-10-05,7.944050,7.944050,7.944050,7.997450,7.997450,3
2017-10-06,8.009100,8.017300,7.994200,7.985300,7.985300,13
2017-10-09,7.987850,7.987850,7.960400,7.960500,7.960500,38
2017-10-10,7.967500,7.967500,7.934200,7.938400,7.938400,77
2017-10-11,7.935850,7.935850,7.898050,7.910750,7.910750,15
2017-10-12,7.898500,7.898550,7.888400,7.887700,7.887700,15
2017-10-13,7.853000,7.877550,7.853000,7.876500,7.876500,38
2017-10-16,7.873000,7.884700,7.865300,7.890800,7.890800,50
2017-10-17,7.922400,7.946350,7.912600,7.928950,7.928950,46
2017-10-18,7.929250,7.958400,7.928900,7.942800,7.942800,32
2017-10-19,7.950500,7.951100,7.941300,7.942800,7.942800,32
2017-10-20,7.954500,7.984600,7.953500,7.976400,7.976400,40
2017-10-23,7.972400,7.995650,7.972400,7.994250,7.994250,28
2017-10-24,7.994200,7.994200,7.978800,7.986600,7.986600,143
2017-10-25,7.995150,8.019700,7.985650,8.018600,8.018600,221
2017-10-26,7.996600,8.142900,7.996600,8.161250,8.161250,221
2017-10-27,8.173500,8.202150,8.159650,8.147950,8.147950,167
2017-10-30,8.142450,8.149600,8.142300,8.146000,8.146000,226
2017-10-31,8.171650,8.188000,8.156400,8.161950,8.161950,72
2017-11-01,8.169150,8.170550,8.122350,8.138700,8.138700,55
2017-11-02,8.118700,8.142700,8.118700,8.127450,8.127450,55
2017-11-03,8.169250,8.169300,8.163200,8.161950,8.161950,75
2017-11-06,8.174050,8.174050,8.128600,8.128100,8.128100,72
2017-11-07,8.124200,8.169200,8.124200,8.165950,8.165950,72
2017-11-08,8.156000,8.158100,8.156000,8.154600,8.154600,38
2017-11-09,8.148300,8.151800,8.122000,8.124800,8.124800,38
2017-11-10,8.117000,8.117000,8.117000,8.121500,8.121500,26
2017-11-13,8.133650,8.148900,8.133650,8.156600,8.156600,26
2017-11-14,8.162200,8.162200,8.162200,8.171950,8.171950,105
2017-11-15,8.181250,8.255000,8.181250,8.229800,8.229800,45
2017-11-16,8.229800,8.229800,8.204050,8.210850,8.210850,45
2017-11-17,8.201150,8.253000,8.201150,8.235200,8.235200,67
2017-11-20,8.252600,8.282200,8.244000,8.287750,8.287750,69
2017-11-21,8.313050,8.328700,8.213150,8.211550,8.211550,58
2017-11-22,8.202050,8.230900,8.151700,8.149300,8.149300,30
2017-11-24,8.134800,8.149450,8.121250,8.137350,8.137350,7
2017-11-27,8.147550,8.147550,8.131650,8.149300,8.149300,50
2017-11-28,8.185200,8.238950,8.185200,8.235200,8.235200,64
2017-11-29,8.224000,8.243200,8.207900,8.238600,8.238600,28
2017-11-30,8.281800,8.326150,8.267800,8.329850,8.329850,28
2017-12-01,8.313650,8.313650,8.273300,8.275400,8.275400,29
2017-12-04,8.298200,8.331900,8.297350,8.327100,8.327100,57
2017-12-05,8.311300,8.321800,8.294050,8.260350,8.260350,19
2017-12-06,8.260300,8.279100,8.254000,8.282250,8.282250,0
2017-12-07,8.303600,8.303600,8.303600,8.303600,8.303600,0
2017-12-08,8.322800,8.322800,8.322800,8.298750,8.298750,255
2017-12-11,8.385300,8.385300,8.354600,8.373100,8.373100,426
2017-12-12,8.369100,8.369100,8.344600,8.345850,8.345850,256
2017-12-13,8.364500,8.375700,8.323200,8.307050,8.307050,199
2017-12-14,8.245750,8.280800,8.245750,8.285000,8.285000,199
2017-12-15,8.388550,8.388550,8.388550,8.388550,8.388550,0
2017-12-18,8.326390,8.326390,8.326390,8.326390,8.326390,96
2017-12-19,8.325700,8.347000,8.325700,8.328500,8.328500,0
